actions,blocked_time_s,charge_trips,condition_percent,decision_ms,delivered_by_section,delivered_units,distance_m,end_battery_percent,energy_wh,lost_by_section,lost_units,min_battery_percent,policy,produced_units,scenario,score,seed,shift_s,split,violation_count,violations,wh_per_unit
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.819,"{'A': 20, 'B': 32, 'C': 4}",56,683.9,50.7,10.847,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.7,ppo_wp6,54,heavy_parts,50.58,5013,3600.5,unseen,0,,0.1937
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.722,"{'A': 21, 'B': 30, 'C': 4}",55,690.4,51.1,10.765,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.1,ppo_wp6,55,heavy_parts,49.62,5014,3600.3,unseen,0,,0.1957
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.973,"{'A': 19, 'B': 30, 'C': 2}",51,693.3,52.1,10.548,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.1,ppo_wp6,49,heavy_parts,45.73,5015,3600.7,unseen,0,,0.2068
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.734,"{'A': 21, 'B': 29, 'C': 5}",55,708.8,49.5,11.119,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,49.5,ppo_wp6,53,heavy_parts,49.44,5016,3600.4,unseen,0,,0.2022
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.726,"{'A': 20, 'B': 31, 'C': 5}",56,690.5,50.6,10.863,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.6,ppo_wp6,54,heavy_parts,50.57,5017,3600.5,unseen,0,,0.194
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.599,"{'A': 20, 'B': 32, 'C': 4}",56,690.7,51.3,10.716,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.3,ppo_wp6,54,heavy_parts,50.64,5018,3601.0,unseen,0,,0.1914
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.509,"{'A': 20, 'B': 30, 'C': 4}",54,693.9,50.9,10.806,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.9,ppo_wp6,54,heavy_parts,48.6,5019,3600.2,unseen,0,,0.2001
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.546,"{'A': 20, 'B': 31, 'C': 4}",55,693.1,51.3,10.711,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.3,ppo_wp6,54,heavy_parts,49.64,5020,3600.3,unseen,0,,0.1947
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.688,"{'A': 20, 'B': 31, 'C': 4}",55,678.9,51.3,10.711,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.3,ppo_wp6,53,heavy_parts,49.64,5021,3600.8,unseen,0,,0.1947
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.722,"{'A': 19, 'B': 29, 'C': 5}",53,690.4,50.9,10.812,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.9,ppo_wp6,53,heavy_parts,47.59,5022,3600.2,unseen,0,,0.204
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.907,"{'A': 20, 'B': 32, 'C': 4}",56,702.0,50.2,10.952,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.2,ppo_wp6,54,heavy_parts,50.52,5023,3600.0,unseen,0,,0.1956
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.867,"{'A': 21, 'B': 30, 'C': 4}",55,702.2,50.3,10.938,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.3,ppo_wp6,53,heavy_parts,49.53,5024,3600.5,unseen,0,,0.1989
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.624,"{'A': 21, 'B': 30, 'C': 4}",55,681.3,51.6,10.659,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.6,ppo_wp6,53,heavy_parts,49.67,5025,3600.9,unseen,0,,0.1938
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.743,"{'A': 20, 'B': 31, 'C': 4}",55,671.4,52.1,10.529,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.1,ppo_wp6,54,heavy_parts,49.74,5026,3600.6,unseen,0,,0.1914
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.609,"{'A': 13, 'B': 30, 'C': 4}",47,658.0,53.6,10.213,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.6,ppo_wp6,47,heavy_parts,41.89,5027,3600.1,unseen,0,,0.2173
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.605,"{'A': 20, 'B': 32, 'C': 4}",56,678.9,51.4,10.7,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.4,ppo_wp6,54,heavy_parts,50.65,5028,3600.7,unseen,0,,0.1911
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.735,"{'A': 15, 'B': 31, 'C': 4}",50,649.8,53.0,10.33,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.0,ppo_wp6,48,heavy_parts,44.84,5029,3600.2,unseen,0,,0.2066
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.816,"{'A': 37, 'B': 61, 'C': 9}",107,690.4,50.4,10.917,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.4,ppo_wp6,108,high_demand,101.54,5000,3600.2,seen,0,,0.102
61,"{'A': 0.0, 'B': 0.0, 'C': 22.1}",0,99.89,1.662,"{'A': 37, 'B': 61, 'C': 9}",107,702.2,49.4,11.127,"{'A': 0.0, 'B': 0.0, 'C': 0.06}",0.06,49.4,ppo_wp6,110,high_demand,101.38,5001,3600.6,seen,0,,0.104
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.654,"{'A': 38, 'B': 60, 'C': 10}",108,690.4,50.1,10.989,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.1,ppo_wp6,108,high_demand,102.51,5002,3600.4,seen,0,,0.1017
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.825,"{'A': 39, 'B': 42, 'C': 9}",90,676.0,52.1,10.546,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.1,ppo_wp6,91,high_demand,84.73,5003,3600.3,seen,0,,0.1172
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.751,"{'A': 39, 'B': 61, 'C': 7}",107,702.0,50.3,10.926,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.3,ppo_wp6,107,high_demand,101.54,5004,3600.1,seen,0,,0.1021
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.721,"{'A': 39, 'B': 56, 'C': 8}",103,693.4,50.2,10.954,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.2,ppo_wp6,105,high_demand,97.52,5005,3600.9,seen,0,,0.1063
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.701,"{'A': 37, 'B': 61, 'C': 9}",107,702.4,49.7,11.062,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,49.7,ppo_wp6,110,high_demand,101.47,5006,3600.9,seen,0,,0.1034
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.641,"{'A': 36, 'B': 58, 'C': 9}",103,686.7,50.8,10.832,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.8,ppo_wp6,107,high_demand,97.58,5007,3600.7,seen,0,,0.1052
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.676,"{'A': 39, 'B': 59, 'C': 9}",107,690.8,50.7,10.837,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.7,ppo_wp6,110,high_demand,101.58,5008,3600.4,seen,0,,0.1013
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.633,"{'A': 39, 'B': 61, 'C': 8}",108,702.0,50.2,10.956,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.2,ppo_wp6,107,high_demand,102.52,5009,3600.0,seen,0,,0.1014
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.622,"{'A': 28, 'B': 62, 'C': 10}",100,679.0,51.1,10.754,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.1,ppo_wp6,100,high_demand,94.62,5010,3600.0,seen,0,,0.1075
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.744,"{'A': 35, 'B': 60, 'C': 9}",104,693.9,51.0,10.773,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.0,ppo_wp6,106,high_demand,98.61,5011,3600.2,seen,0,,0.1036
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,2.07,"{'A': 40, 'B': 60, 'C': 9}",109,690.5,51.0,10.78,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.0,ppo_wp6,110,high_demand,103.61,5012,3600.5,seen,0,,0.0989
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.695,"{'A': 39, 'B': 61, 'C': 9}",109,702.3,49.8,11.039,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,49.8,ppo_wp6,108,high_demand,103.48,5013,3600.7,seen,0,,0.1013
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.575,"{'A': 39, 'B': 62, 'C': 9}",110,702.3,49.9,11.032,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,49.9,ppo_wp6,109,high_demand,104.48,5014,3600.7,seen,0,,0.1003
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.633,"{'A': 40, 'B': 61, 'C': 6}",107,708.9,50.4,10.918,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.4,ppo_wp6,107,high_demand,101.54,5015,3600.6,seen,0,,0.102
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.585,"{'A': 40, 'B': 58, 'C': 9}",107,696.9,50.0,11.007,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.0,ppo_wp6,111,high_demand,101.5,5016,3600.0,seen,0,,0.1029
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.643,"{'A': 38, 'B': 60, 'C': 9}",107,679.9,50.9,10.794,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.9,ppo_wp6,109,high_demand,101.6,5017,3600.4,seen,0,,0.1009
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.415,"{'A': 38, 'B': 57, 'C': 9}",104,697.9,49.7,11.065,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,49.7,ppo_wp6,108,high_demand,98.47,5018,3600.6,seen,0,,0.1064
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.412,"{'A': 41, 'B': 59, 'C': 9}",109,702.4,49.7,11.06,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,49.7,ppo_wp6,109,high_demand,103.47,5019,3600.9,seen,0,,0.1015
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.316,"{'A': 40, 'B': 56, 'C': 8}",104,701.9,50.4,10.909,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.4,ppo_wp6,104,high_demand,98.55,5020,3600.8,seen,0,,0.1049
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.398,"{'A': 40, 'B': 62, 'C': 9}",111,690.4,50.5,10.896,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.5,ppo_wp6,111,high_demand,105.55,5021,3600.2,seen,0,,0.0982
61,"{'A': 0.0, 'B': 0.0, 'C': 39.8}",0,99.89,1.476,"{'A': 40, 'B': 58, 'C': 9}",107,694.6,50.1,10.972,"{'A': 0.0, 'B': 0.0, 'C': 0.11}",0.11,50.1,ppo_wp6,109,high_demand,101.4,5022,3600.1,seen,0,,0.1025
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.349,"{'A': 40, 'B': 57, 'C': 9}",106,690.5,50.5,10.894,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.5,ppo_wp6,109,high_demand,100.55,5023,3600.6,seen,0,,0.1028
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.401,"{'A': 37, 'B': 60, 'C': 8}",105,697.9,50.2,10.949,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.2,ppo_wp6,108,high_demand,99.53,5024,3600.6,seen,0,,0.1043
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.466,"{'A': 39, 'B': 61, 'C': 9}",109,701.9,49.7,11.075,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,49.7,ppo_wp6,109,high_demand,103.46,5025,3600.8,seen,0,,0.1016
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.571,"{'A': 38, 'B': 60, 'C': 8}",106,690.7,50.4,10.908,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.4,ppo_wp6,107,high_demand,100.55,5026,3601.0,seen,0,,0.1029
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.495,"{'A': 29, 'B': 58, 'C': 9}",96,667.2,52.7,10.409,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.7,ppo_wp6,95,high_demand,90.8,5027,3600.7,seen,0,,0.1084
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.555,"{'A': 38, 'B': 60, 'C': 9}",107,690.5,50.5,10.897,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.5,ppo_wp6,108,high_demand,101.55,5028,3600.4,seen,0,,0.1018
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.555,"{'A': 38, 'B': 60, 'C': 9}",107,701.9,50.0,10.991,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,50.0,ppo_wp6,106,high_demand,101.5,5029,3600.8,seen,0,,0.1027
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,2.005,"{'A': 20, 'B': 29, 'C': 4}",53,690.3,52.5,10.458,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.5,ppo_wp6,52,hot_factory,47.77,5000,3600.1,unseen,0,,0.1973
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,2.056,"{'A': 20, 'B': 30, 'C': 4}",54,695.3,51.9,10.59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.9,ppo_wp6,53,hot_factory,48.71,5001,3600.9,unseen,0,,0.1961
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.997,"{'A': 20, 'B': 30, 'C': 5}",55,693.8,52.2,10.508,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.2,ppo_wp6,54,hot_factory,49.75,5002,3600.1,unseen,0,,0.191
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,2.07,"{'A': 19, 'B': 21, 'C': 5}",45,620.1,54.4,10.039,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.4,ppo_wp6,44,hot_factory,39.98,5003,3600.1,unseen,0,,0.2231
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,2.006,"{'A': 21, 'B': 29, 'C': 3}",53,702.2,51.5,10.681,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.5,ppo_wp6,53,hot_factory,47.66,5004,3600.6,unseen,0,,0.2015
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.908,"{'A': 20, 'B': 31, 'C': 4}",55,678.7,52.8,10.383,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.8,ppo_wp6,54,hot_factory,49.81,5005,3600.2,unseen,0,,0.1888
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.942,"{'A': 21, 'B': 30, 'C': 4}",55,702.4,51.1,10.754,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.1,ppo_wp6,56,hot_factory,49.62,5006,3600.9,unseen,0,,0.1955
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.955,"{'A': 21, 'B': 31, 'C': 4}",56,700.2,51.5,10.671,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.5,ppo_wp6,55,hot_factory,50.66,5007,3600.3,unseen,0,,0.1905
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,2.085,"{'A': 20, 'B': 30, 'C': 4}",54,702.2,51.5,10.68,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.5,ppo_wp6,53,hot_factory,48.66,5008,3600.5,unseen,0,,0.1978
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,2.188,"{'A': 20, 'B': 32, 'C': 5}",57,690.6,51.8,10.614,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.8,ppo_wp6,55,hot_factory,51.69,5009,3600.7,unseen,0,,0.1862
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,2.255,"{'A': 15, 'B': 32, 'C': 5}",52,656.9,53.5,10.225,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.5,ppo_wp6,49,hot_factory,46.89,5010,3600.3,unseen,0,,0.1966
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.968,"{'A': 20, 'B': 28, 'C': 4}",52,680.4,52.7,10.412,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.7,ppo_wp6,53,hot_factory,46.79,5011,3600.7,unseen,0,,0.2002
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.816,"{'A': 21, 'B': 30, 'C': 5}",56,685.1,51.9,10.588,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.9,ppo_wp6,54,hot_factory,50.71,5012,3600.6,unseen,0,,0.1891
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.856,"{'A': 21, 'B': 31, 'C': 4}",56,678.9,52.3,10.498,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.3,ppo_wp6,53,hot_factory,50.75,5013,3600.7,unseen,0,,0.1875
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.885,"{'A': 19, 'B': 29, 'C': 5}",53,690.4,51.9,10.591,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.9,ppo_wp6,52,hot_factory,47.7,5014,3600.4,unseen,0,,0.1998
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.611,"{'A': 19, 'B': 28, 'C': 3}",50,686.0,53.1,10.327,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.1,ppo_wp6,50,hot_factory,44.84,5015,3600.1,unseen,0,,0.2065
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.657,"{'A': 20, 'B': 31, 'C': 5}",56,696.2,51.5,10.661,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.5,ppo_wp6,56,hot_factory,50.67,5016,3600.1,unseen,0,,0.1904
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.477,"{'A': 19, 'B': 32, 'C': 5}",56,690.6,51.7,10.628,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.7,ppo_wp6,55,hot_factory,50.69,5017,3600.7,unseen,0,,0.1898
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.65,"{'A': 19, 'B': 31, 'C': 4}",54,682.9,52.7,10.408,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.7,ppo_wp6,52,hot_factory,48.8,5018,3600.9,unseen,0,,0.1927
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.452,"{'A': 19, 'B': 30, 'C': 4}",53,683.4,52.5,10.447,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.5,ppo_wp6,52,hot_factory,47.78,5019,3600.2,unseen,0,,0.1971
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.427,"{'A': 20, 'B': 30, 'C': 4}",54,702.1,51.5,10.669,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,51.5,ppo_wp6,54,hot_factory,48.67,5020,3600.4,unseen,0,,0.1976
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.535,"{'A': 20, 'B': 30, 'C': 5}",55,679.0,52.3,10.49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.3,ppo_wp6,54,hot_factory,49.75,5021,3600.9,unseen,0,,0.1907
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.584,"{'A': 19, 'B': 30, 'C': 5}",54,678.9,52.4,10.468,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.4,ppo_wp6,53,hot_factory,48.77,5022,3600.7,unseen,0,,0.1939
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.541,"{'A': 19, 'B': 30, 'C': 4}",53,678.9,52.8,10.38,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.8,ppo_wp6,52,hot_factory,47.81,5023,3600.7,unseen,0,,0.1958
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.89,1.472,"{'A': 19, 'B': 30, 'C': 4}",53,685.6,52.0,10.556,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.0,ppo_wp6,53,hot_factory,47.72,5024,3600.9,unseen,0,,0.1992
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.171,"{'A': 20, 'B': 30, 'C': 5}",55,689.5,52.5,10.453,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.5,ppo_wp6,53,hot_factory,49.77,5025,3600.1,unseen,0,,0.1901
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.287,"{'A': 19, 'B': 30, 'C': 4}",53,690.3,52.3,10.492,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.3,ppo_wp6,54,hot_factory,47.75,5026,3600.1,unseen,0,,0.198
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.03,"{'A': 12, 'B': 32, 'C': 4}",48,655.5,54.3,10.056,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.3,ppo_wp6,46,hot_factory,42.97,5027,3600.9,unseen,0,,0.2095
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.155,"{'A': 20, 'B': 30, 'C': 5}",55,678.9,52.3,10.486,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.3,ppo_wp6,54,hot_factory,49.76,5028,3600.7,unseen,0,,0.1907
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,1.039,"{'A': 13, 'B': 32, 'C': 4}",49,683.8,52.9,10.372,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.9,ppo_wp6,47,hot_factory,43.81,5029,3600.4,unseen,0,,0.2117
49,"{'A': 23.0, 'B': 0.0, 'C': 0.0}",2,99.92,1.721,"{'A': 22, 'B': 33, 'C': 5}",60,506.7,16.1,7.751,"{'A': 0.13, 'B': 0.0, 'C': 0.0}",0.13,16.1,ppo_wp6,54,low_battery_start,56.0,5000,3600.3,seen,0,,0.1292
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.92,1.73,"{'A': 22, 'B': 32, 'C': 5}",59,520.1,14.3,7.871,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,14.3,ppo_wp6,52,low_battery_start,35.06,5001,3600.7,seen,1,below_reserve@3556s,0.1334
49,"{'A': 34.5, 'B': 0.0, 'C': 0.0}",2,99.92,1.618,"{'A': 22, 'B': 34, 'C': 5}",61,535.7,13.4,8.042,"{'A': 0.19, 'B': 0.0, 'C': 0.0}",0.19,13.4,ppo_wp6,54,low_battery_start,36.79,5002,3600.7,seen,1,below_reserve@3505s,0.1318
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.92,1.726,"{'A': 22, 'B': 25, 'C': 6}",53,551.3,7.9,8.379,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,7.9,ppo_wp6,46,low_battery_start,28.81,5003,3600.5,seen,1,below_reserve@3061s,0.1581
45,"{'A': 80.1, 'B': 0.0, 'C': 0.0}",3,99.93,1.777,"{'A': 23, 'B': 31, 'C': 4}",58,488.8,23.6,7.294,"{'A': 0.44, 'B': 0.0, 'C': 0.0}",0.44,23.6,ppo_wp6,50,low_battery_start,53.91,5004,3600.3,seen,0,,0.1258
48,"{'A': 149.6, 'B': 0.0, 'C': 0.0}",3,99.93,1.635,"{'A': 23, 'B': 34, 'C': 5}",62,493.9,20.4,7.474,"{'A': 0.83, 'B': 0.0, 'C': 0.0}",0.83,20.4,ppo_wp6,54,low_battery_start,57.43,5005,3600.4,seen,0,,0.1205
49,"{'A': 135.1, 'B': 0.0, 'C': 0.0}",2,99.92,1.625,"{'A': 23, 'B': 34, 'C': 5}",62,519.6,15.5,7.869,"{'A': 0.75, 'B': 0.0, 'C': 0.0}",0.75,15.5,ppo_wp6,53,low_battery_start,57.32,5006,3600.2,seen,0,,0.1269
46,"{'A': 26.5, 'B': 0.0, 'C': 0.0}",3,99.93,1.606,"{'A': 22, 'B': 33, 'C': 5}",60,492.2,21.6,7.45,"{'A': 0.15, 'B': 0.0, 'C': 0.0}",0.15,21.6,ppo_wp6,52,low_battery_start,56.13,5007,3601.0,seen,0,,0.1242
46,"{'A': 120.3, 'B': 0.0, 'C': 0.0}",3,99.93,1.615,"{'A': 22, 'B': 33, 'C': 5}",60,488.4,22.1,7.364,"{'A': 0.67, 'B': 0.0, 'C': 0.0}",0.67,22.1,ppo_wp6,53,low_battery_start,55.65,5008,3600.2,seen,0,,0.1227
50,"{'A': 44.2, 'B': 0.0, 'C': 0.0}",3,99.92,1.55,"{'A': 22, 'B': 34, 'C': 5}",61,534.9,13.7,8.062,"{'A': 0.25, 'B': 0.0, 'C': 0.0}",0.25,13.7,ppo_wp6,52,low_battery_start,36.72,5009,3600.6,seen,1,below_reserve@3537s,0.1322
42,"{'A': 143.5, 'B': 0.0, 'C': 0.0}",4,99.94,1.7,"{'A': 16, 'B': 35, 'C': 6}",57,427.6,34.1,6.415,"{'A': 0.8, 'B': 0.0, 'C': 0.0}",0.8,28.3,ppo_wp6,48,low_battery_start,53.0,5010,3600.5,seen,0,,0.1125
49,"{'A': 65.4, 'B': 0.0, 'C': 0.0}",3,99.92,1.856,"{'A': 22, 'B': 33, 'C': 5}",60,528.5,14.4,8.008,"{'A': 0.36, 'B': 0.0, 'C': 0.0}",0.36,14.4,ppo_wp6,52,low_battery_start,55.63,5011,3600.2,seen,0,,0.1335
